id,type,ic11,ic12,ic21,ic22,ic31,ic32
erase01_2021-11-23_13-36-20_2373_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-20_2391_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-20_2457_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-20_2539_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-20_2704_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-20_2769_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-20_2838_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_2867_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_2921_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-20_2982_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-20_3103_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-20_3158_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-20_3281_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-20_3317_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-20_3533_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-20_3715_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-20_3933_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-20_3947_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-20_4120_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-20_4253_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-20_4367_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-20_4562_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-20_4695_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_4717_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-20_4723_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_4731_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-20_4926_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-20_4964_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-20_4985_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-20_4996_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_5133_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_5196_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-20_5265_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-20_5291_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-20_5432_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_5634_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-20_5642_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-20_5798_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_5827_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-20_6083_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_6240_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-20_6378_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-20_6407_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-20_6545_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-20_6730_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-20_6808_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-20_6981_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-20_7059_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-20_7082_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_7084_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-20_7088_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-20_7135_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-20_7150_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-20_7235_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-20_7272_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_7291_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-20_7344_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-20_7372_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-20_7558_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-20_7668_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-20_7676_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-20_7681_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-20_8024_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-20_8142_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-20_8250_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-20_8862_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-20_8867_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-20_8909_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-20_8961_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-20_8999_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-20_9085_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-20_9437_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-20_9699_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-20_9723_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-20_9805_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-21_1262_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_1329_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_1428_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-21_1456_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-21_1521_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-21_1546_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-21_1557_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-21_1623_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-21_1714_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_1755_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-21_1891_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-21_1956_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-21_2071_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-21_2183_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-21_2520_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-21_2569_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_2633_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-21_2639_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_2656_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_2913_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_3078_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-21_3259_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-21_3474_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-21_3643_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-21_3737_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-21_3879_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-21_4020_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-21_4202_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-21_4404_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-21_4651_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-21_4743_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-21_4811_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-21_4934_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-21_5005_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_5032_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-21_5255_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-21_5320_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_5385_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-21_5443_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_5450_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-21_5632_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-21_5761_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-21_5781_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_5948_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_6283_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-21_6325_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-21_6335_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-21_6496_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-21_6503_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-21_6592_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-21_6642_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-21_6795_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_7042_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-21_7130_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-21_7268_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_7290_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-21_7369_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-21_7550_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-21_7562_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-21_7585_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-21_7653_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_7668_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-21_7699_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-21_7751_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-21_7795_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-21_7798_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-21_7831_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-21_7849_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-21_8066_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-21_8088_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-21_8144_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-21_8377_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-21_8477_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-21_8602_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-21_8623_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-21_8628_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-21_8644_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-21_8691_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-21_8699_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-21_9367_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-21_9388_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-21_9514_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-21_9786_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-21_9886_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_1009_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_1090_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-22_1128_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-22_1415_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-22_1556_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-22_1560_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_1604_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-22_2019_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_2072_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-22_2311_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-22_2370_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-22_2385_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-22_2505_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-22_2506_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-22_2578_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-22_2843_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-22_2894_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-22_2916_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-22_3046_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-22_3213_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-22_3235_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-22_3339_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-22_3381_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-22_3472_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_3494_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-22_3533_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_4065_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-22_4187_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-22_4283_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-22_4324_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_4378_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-22_4835_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-22_4992_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-22_5007_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-22_5415_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-22_5480_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-22_5660_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-22_5718_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-22_5842_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-22_5866_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-22_5968_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-22_6018_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-22_6114_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-22_6173_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-22_6196_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_6419_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-22_6496_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_6523_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-22_6691_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-22_6850_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-22_7192_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-22_7264_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_7428_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-22_7480_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-22_7503_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-22_7915_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-22_7920_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-22_8008_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-22_8092_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-22_8188_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-22_8339_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-22_8410_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-22_8437_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-22_8462_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-22_8470_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-22_8550_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-22_8692_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-22_8754_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-22_8967_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-22_9046_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-22_9057_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-22_9147_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-22_9209_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-22_9364_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-22_9620_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-22_9859_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-23_1148_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-23_1158_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-23_1811_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_1956_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-23_1998_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_2087_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_2159_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_2413_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-23_2414_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-23_2587_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-23_2620_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-23_2691_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-23_2774_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-23_3055_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-23_3080_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-23_3133_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-23_3135_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_3214_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-23_3514_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-23_3521_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-23_3557_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-23_3906_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-23_4102_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-23_4187_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-23_4199_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_4302_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-23_4340_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-23_4399_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-23_4483_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-23_4914_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-23_4936_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-23_4991_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-23_5308_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-23_5370_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-23_5415_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-23_5423_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-23_5697_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-23_5703_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-23_5719_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-23_5752_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-23_5961_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-23_6046_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-23_6268_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-23_6441_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-23_6452_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-23_6471_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-23_6666_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-23_6684_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-23_6728_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
